"number","relationship","country_iso","country_name","partner_iso","partner_name"
193,3629,BGD,Bangladesh,DJI,Djibouti
193,3235,BHS,Bahamas,IDN,Indonesia
193,485,DZA,Algeria,BOL,Bolivia
193,10796,DNK,Denmark,LSO,Lesotho
193,5389,BOL,Bolivia,MDV,Maldives
193,18902,KWT,Kuwait,LAO,Lao
192,3490,BHR,Bahrain,FSM,Micronesia
192,14176,GAB,Gabon,JPN,Japan
192,3950,BRB,Barbados,PHL,Philippines
192,6585,BGR,Bulgaria,ISL,Iceland
192,16226,GUY,Guyana,POL,Poland
192,18130,JAM,Jamaica,LBY,Libya
192,5779,BWA,Botswana,CIV,Ivory Coast
192,13413,FJI,Fiji,NGA,Nigeria
192,3659,BGD,Bangladesh,GIN,Guinea
192,11384,DOM,Dominican Republic,QAT,Qatar
192,20215,LUX,Luxembourg,THA,Thailand
192,19738,LBR,Liberia,SYR,Syria
191,26042,SVK,Slovakia,ZAF,South Africa
191,8226,CAF,Central African Republic,NOR,Norway
191,4216,BLR,Belarus,TUN,Tunisia
191,24070,PAN,Panama,SWE,Sweden
191,18153,JAM,Jamaica,MAR,Morocco
191,11143,DMA,Dominica,JPN,Japan
191,19264,LAO,Lao,ARE,United Arab Emirates
191,19729,LBR,Liberia,SSD,South Sudan
191,5412,BOL,Bolivia,NZL,New Zealand
191,18090,CIV,Ivory Coast,THA,Thailand
191,14416,GMB,Gambia,STP,Sao Tome & Principe
190,20162,LUX,Luxembourg,OMN,Oman
190,6745,BFA,Burkina Faso,CUB,Cuba
190,3522,BHR,Bahrain,PRT,Portugal
190,16224,GUY,Guyana,PHL,Philippines
190,12759,EST,Estonia,PHL,Philippines
190,19651,LBR,Liberia,LUX,Luxembourg
190,13609,FIN,Finland,WSM,Samoa
190,15861,GIN,Guinea,IND,India
190,13582,FIN,Finland,OMN,Oman
190,90,AFG,Afghanistan,ISL,Iceland
190,6991,BDI,Burundi,IRL,Ireland
190,22487,MMR,Myanmar,PNG,Papua New Guinea
190,3132,AZE,Azerbaijan,TGO,Togo
190,20549,MDG,Madagascar,ESP,Spain
190,14214,GAB,Gabon,NAM,Namibia
190,24532,POL,Poland,URY,Uruguay
190,26260,SSD,South Sudan,THA,Thailand
189,8317,TCD,Chad,CUB,Cuba
189,21120,MLT,Malta,TTO,Trinidad & Tobago
189,16507,HND,Honduras,NOR,Norway
189,19969,LIE,Liechtenstein,ESP,Spain
189,13516,FIN,Finland,HTI,Haiti
189,11868,ECU,Ecuador,MLT,Malta
189,5733,BWA,Botswana,DNK,Denmark
189,9526,COG,Congo,MDV,Maldives
189,15792,GTM,Guatemala,RWA,Rwanda
189,2058,ARM,Armenia,BHR,Bahrain
189,4290,BEL,Belgium,GAB,Gabon
189,12454,GNQ,Equatorial Guinea,SSD,South Sudan
189,20193,LUX,Luxembourg,SEN,Senegal
189,21993,MNG,Mongolia,NGA,Nigeria
189,14194,GAB,Gabon,MDG,Madagascar
189,18004,CIV,Ivory Coast,MWI,Malawi
189,14160,GAB,Gabon,GNB,Guinea-Bissau
189,26076,SVK,Slovakia,VEN,Venezuela
188,17578,IRL,Ireland,CIV,Ivory Coast
188,5408,BOL,Bolivia,NPL,Nepal
188,13401,FJI,Fiji,MAR,Morocco
188,16441,HTI,Haiti,YEM,Yemen
188,17990,CIV,Ivory Coast,KWT,Kuwait
188,7325,KHM,Cambodia,YEM,Yemen
188,5211,BTN,Bhutan,NOR,Norway
188,14490,GEO,Georgia,ITA,Italy
188,22461,MOZ,Mozambique,VAT,Vatican
188,13433,FJI,Fiji,SDN,Republic of the Sudan
188,17659,IRL,Ireland,WSM,Samoa
188,87,AFG,Afghanistan,HND,Honduras
188,12182,SLV,El Salvador,IDN,Indonesia
188,24795,KOR,Republic of Korea,TTO,Trinidad & Tobago
187,7283,KHM,Cambodia,SVK,Slovakia
187,3760,BGD,Bangladesh,SRB,Serbia
187,4803,BEN,Benin,PRT,Portugal
187,18289,JPN,Japan,NRU,Nauru
187,18328,JPN,Japan,VCT,Saint Vincent & the Grenadines
187,16203,GUY,Guyana,NAM,Namibia
187,19766,LBR,Liberia,YEM,Yemen
187,17587,IRL,Ireland,LAO,Lao
187,2891,AUT,Austria,SYC,Seychelles
187,11425,DOM,Dominican Republic,THA,Thailand
187,21679,MEX,Mexico,MOZ,Mozambique
187,20015,LTU,Lithuania,MLI,Mali
186,3219,BHS,Bahamas,GHA,Ghana
186,967,AND,Andorra,CUB,Cuba
186,4240,BEL,Belgium,BMU,Bermuda
186,10984,DJI,Djibouti,MWI,Malawi
186,14943,GRC,Greece,GTM,Guatemala
186,15706,GTM,Guatemala,GUY,Guyana
186,7815,CPV,Cape Verde,MEX,Mexico
186,25778,SAU,Saudi Arabia,TGO,Togo
186,19773,LBY,Libya,MKD,North Macedonia
186,24521,POL,Poland,TTO,Trinidad & Tobago
185,17743,ISR,Israel,MUS,Mauritius
185,13343,FJI,Fiji,GRC,Greece
185,10617,CZE,Czechia,LBR,Liberia
185,9844,CRI,Costa Rica,FIN,Finland
185,8430,TCD,Chad,PRT,Portugal
185,1119,AND,Andorra,CHE,Switzerland
185,5187,BTN,Bhutan,MUS,Mauritius
185,7457,CMR,Cameroon,QAT,Qatar
185,5917,BRA,Brazil,BFA,Burkina Faso
185,26995,VUT,Vanuatu,VNM,Vietnam
185,11531,PRK,DPR Korea,MAR,Morocco
185,15369,GRD,Grenada,CHE,Switzerland
185,24325,PER,Peru,YEM,Yemen
185,9109,COL,Colombia,GRD,Grenada
185,8036,CYM,Cayman Islands,PAN,Panama
185,22535,MMR,Myanmar,TZA,Tanzania
185,10753,DNK,Denmark,FJI,Fiji
185,25689,SMR,San Marino,GBR,United Kingdom
185,12566,ERI,Eritrea,MAR,Morocco
185,21673,MEX,Mexico,FSM,Micronesia
184,10561,CZE,Czechia,DOM,Dominican Republic
184,24371,PHL,Philippines,TJK,Tajikistan
184,6726,BGR,Bulgaria,ZMB,Zambia
184,1080,AND,Andorra,PRT,Portugal
184,20630,MWI,Malawi,PRT,Portugal
184,3992,BRB,Barbados,CHE,Switzerland
184,1604,ATG,Antigua & Barbuda,ARG,Argentina
184,5749,BWA,Botswana,FIN,Finland
184,7857,CPV,Cape Verde,RWA,Rwanda
184,5872,BWA,Botswana,SOM,Somalia
184,20779,MYS,Malaysia,SWZ,Eswatini
184,15981,GIN,Guinea,TUN,Tunisia
184,20815,MDV,Maldives,MHL,Marshall Islands
184,12771,EST,Estonia,RWA,Rwanda
184,11024,DJI,Djibouti,PHL,Philippines
184,20759,MYS,Malaysia,WSM,Samoa
183,18569,KAZ,Kazakhstan,PER,Peru
183,19691,LBR,Liberia,PAN,Panama
183,17470,IRQ,Iraq,MUS,Mauritius
183,5918,BRA,Brazil,BDI,Burundi
183,7178,KHM,Cambodia,GIN,Guinea
183,15813,GTM,Guatemala,ZAF,South Africa
183,14356,GMB,Gambia,MDV,Maldives
183,12287,SLV,El Salvador,SUR,Suriname
183,17794,ISR,Israel,VCT,Saint Vincent & the Grenadines
183,18239,JAM,Jamaica,URY,Uruguay
183,2273,ARM,Armenia,YEM,Yemen
183,24218,PRY,Paraguay,SUR,Suriname
183,22798,NPL,Nepal,SVK,Slovakia
182,26966,URY,Uruguay,VAT,Vatican
182,24915,SDN,Republic of the Sudan,SWZ,Eswatini
182,13529,FIN,Finland,JAM,Jamaica
182,12307,SLV,El Salvador,UKR,Ukraine
182,14793,GHA,Ghana,HND,Honduras
182,10825,DNK,Denmark,NRU,Nauru
182,7394,CMR,Cameroon,JOR,Jordan
182,4081,BLR,Belarus,GHA,Ghana
182,9827,CRI,Costa Rica,CZE,Czechia
182,12290,SLV,El Salvador,SWE,Sweden
182,14302,GAB,Gabon,VEN,Venezuela
182,24939,SDN,Republic of the Sudan,UZB,Uzbekistan
182,11395,DOM,Dominican Republic,KNA,Saint Kitts & Nevis
182,2164,ARM,Armenia,MDV,Maldives
181,11057,DJI,Djibouti,ZAF,South Africa
181,20588,MWI,Malawi,MYS,Malaysia
181,14334,GMB,Gambia,JAM,Jamaica
181,10118,HRV,Croatia,PER,Peru
181,11648,COD,DR Congo,GRC,Greece
181,10872,DNK,Denmark,SLE,Sierra Leone
181,22048,MNG,Mongolia,SYR,Syria
181,3246,BHS,Bahamas,KEN,Kenya
181,24903,SDN,Republic of the Sudan,SGP,Singapore
181,8261,CAF,Central African Republic,SLE,Sierra Leone
181,15280,GRD,Grenada,LBY,Libya
181,11880,ECU,Ecuador,MAR,Morocco
181,2851,AUT,Austria,NIC,Nicaragua
181,19975,LIE,Liechtenstein,SWE,Sweden
181,10196,CUB,Cuba,DJI,Djibouti
181,18008,CIV,Ivory Coast,MLT,Malta
181,10297,CUB,Cuba,PLW,Palau
181,14959,GRC,Greece,CIV,Ivory Coast
180,16798,HUN,Hungary,PAN,Panama
180,25994,SGP,Singapore,SVK,Slovakia
180,14967,GRC,Greece,KGZ,Kyrgyzstan
180,2180,ARM,Armenia,MMR,Myanmar
180,20522,MDG,Madagascar,SDN,Republic of the Sudan
180,20997,MLI,Mali,PSE,State of Palestine
180,8627,CHL,Chile,SDN,Republic of the Sudan
180,5949,BRA,Brazil,EST,Estonia
180,7808,CPV,Cape Verde,MLI,Mali
180,20499,MDG,Madagascar,NZL,New Zealand
180,5485,BOL,Bolivia,UKR,Ukraine
180,8353,TCD,Chad,GUY,Guyana
180,7098,BDI,Burundi,SYR,Syria
180,20176,LUX,Luxembourg,MDA,Republic of Moldova
180,18067,CIV,Ivory Coast,SAU,Saudi Arabia
180,15329,GRD,Grenada,POL,Poland
180,19747,LBR,Liberia,TUN,Tunisia
179,6065,BRA,Brazil,WSM,Samoa
179,16864,HUN,Hungary,URY,Uruguay
179,7714,CAN,Canada,VUT,Vanuatu
179,14,AFG,Afghanistan,BHS,Bahamas
179,10744,DNK,Denmark,ECU,Ecuador
179,9972,CRI,Costa Rica,PSE,State of Palestine
179,1291,AGO,Angola,NER,Niger
179,3858,BRB,Barbados,FJI,Fiji
179,1289,AGO,Angola,NZL,New Zealand
179,3308,BHS,Bahamas,KOR,Republic of Korea
179,3915,BRB,Barbados,MHL,Marshall Islands
179,26469,SWZ,Eswatini,CHE,Switzerland
179,23861,OMN,Oman,VAT,Vatican
179,6042,BRA,Brazil,PNG,Papua New Guinea
179,16908,ISL,Iceland,MLT,Malta
179,12295,SLV,El Salvador,THA,Thailand
179,1440,AIA,Anguilla,FRA,France
179,24377,PHL,Philippines,TON,Tonga
178,10592,CZE,Czechia,HTI,Haiti
178,20246,MAC,Macao,MYS,Malaysia
178,19108,KGZ,Kyrgyzstan,SGP,Singapore
178,22833,NPL,Nepal,UZB,Uzbekistan
178,352,ALB,Albania,MDV,Maldives
178,6952,BDI,Burundi,PRK,DPR Korea
178,3028,AZE,Azerbaijan,KEN,Kenya
178,3694,BGD,Bangladesh,MDG,Madagascar
178,12590,ERI,Eritrea,PHL,Philippines
178,26986,UZB,Uzbekistan,VEN,Venezuela
178,3996,BRB,Barbados,THA,Thailand
178,10266,CUB,Cuba,MLT,Malta
178,18940,KWT,Kuwait,NIC,Nicaragua
178,12835,ETH,Ethiopia,FJI,Fiji
178,3325,BHS,Bahamas,SAU,Saudi Arabia
178,13655,FIN,Finland,VAT,Vatican
177,13428,FJI,Fiji,PRT,Portugal
177,7412,CMR,Cameroon,MWI,Malawi
177,24102,PAN,Panama,ZWE,Zimbabwe
177,7351,CMR,Cameroon,ECU,Ecuador
177,20580,MDG,Madagascar,VAT,Vatican
177,8412,TCD,Chad,NZL,New Zealand
177,20633,MWI,Malawi,KOR,Republic of Korea
177,9097,COL,Colombia,FJI,Fiji
177,10960,DJI,Djibouti,IRL,Ireland
177,17323,IRN,Iran,MDG,Madagascar
177,9545,COG,Congo,NPL,Nepal
177,24223,PRY,Paraguay,SYR,Syria
177,5278,BTN,Bhutan,ARE,United Arab Emirates
176,19449,LBN,Lebanon,PNG,Papua New Guinea
176,6061,BRA,Brazil,KNA,Saint Kitts & Nevis
176,23404,NGA,Nigeria,VCT,Saint Vincent & the Grenadines
176,2314,ABW,Aruba,CUB,Cuba
176,23936,PAK,Pakistan,URY,Uruguay
176,11940,ECU,Ecuador,LKA,Sri Lanka
176,19088,KGZ,Kyrgyzstan,SDN,Republic of the Sudan
176,4331,BEL,Belgium,LIE,Liechtenstein
176,16323,HTI,Haiti,LBY,Libya
176,4571,BLZ,Belize,NLD,Netherlands
176,25416,KNA,Saint Kitts & Nevis,UGA,Uganda
176,8186,CAF,Central African Republic,LBR,Liberia
176,25715,STP,Sao Tome & Principe,ESP,Spain
175,21171,MHL,Marshall Islands,PAK,Pakistan
175,23243,NIC,Nicaragua,SVK,Slovakia
175,21718,MEX,Mexico,KNA,Saint Kitts & Nevis
175,6616,BGR,Bulgaria,MDV,Maldives
175,8592,CHL,Chile,MNG,Mongolia
175,14861,GHA,Ghana,PAN,Panama
175,8086,CYM,Cayman Islands,THA,Thailand
175,12193,SLV,El Salvador,KEN,Kenya
175,19175,LAO,Lao,MEX,Mexico
175,7349,CMR,Cameroon,PRK,DPR Korea
175,20025,LTU,Lithuania,MNG,Mongolia
175,19763,LBR,Liberia,VNM,Vietnam
175,8527,CHL,Chile,FJI,Fiji
175,21435,MRT,Mauritania,TZA,Tanzania
175,3610,BGD,Bangladesh,CMR,Cameroon
175,21488,MUS,Mauritius,OMN,Oman
175,4759,BEN,Benin,MDG,Madagascar
175,11961,ECU,Ecuador,UGA,Uganda
174,20632,MWI,Malawi,QAT,Qatar
174,29,AFG,Afghanistan,BRN,Brunei Darussalam
174,11459,PRK,DPR Korea,EST,Estonia
174,10769,DNK,Denmark,GIN,Guinea
174,16980,ISL,Iceland,LKA,Sri Lanka
174,22841,NPL,Nepal,ZMB,Zambia
174,7384,CMR,Cameroon,IND,India
174,22502,MMR,Myanmar,RWA,Rwanda
174,17083,IND,India,PRY,Paraguay
174,24728,QAT,Qatar,TTO,Trinidad & Tobago
174,4163,BLR,Belarus,PER,Peru
174,7240,KHM,Cambodia,NIC,Nicaragua
174,7177,KHM,Cambodia,GTM,Guatemala
174,6093,BRA,Brazil,TGO,Togo
173,10027,HRV,Croatia,FJI,Fiji
173,10889,DNK,Denmark,TJK,Tajikistan
173,11567,PRK,DPR Korea,RWA,Rwanda
173,11644,COD,DR Congo,GMB,Gambia
173,361,ALB,Albania,FSM,Micronesia
173,22447,MOZ,Mozambique,TUN,Tunisia
173,674,DZA,Algeria,TKM,Turkmenistan
173,2927,AUT,Austria,URY,Uruguay
173,6994,BDI,Burundi,CIV,Ivory Coast
173,24847,MDA,Republic of Moldova,PSE,State of Palestine
173,9855,CRI,Costa Rica,GRD,Grenada
173,3623,BGD,Bangladesh,CRI,Costa Rica
173,24392,PHL,Philippines,VUT,Vanuatu
173,6360,BRN,Brunei Darussalam,FJI,Fiji
173,14887,GHA,Ghana,STP,Sao Tome & Principe
172,16296,GUY,Guyana,ZMB,Zambia
172,13518,FIN,Finland,HKG,Hong Kong
172,7031,BDI,Burundi,MAR,Morocco
172,23429,NGA,Nigeria,TJK,Tajikistan
172,19464,LBN,Lebanon,RWA,Rwanda
172,3544,BHR,Bahrain,SRB,Serbia
172,11511,PRK,DPR Korea,LUX,Luxembourg
172,24853,MDA,Republic of Moldova,SYR,Syria
172,12567,ERI,Eritrea,MOZ,Mozambique
172,1693,ATG,Antigua & Barbuda,ITA,Italy
172,15741,GTM,Guatemala,MYS,Malaysia
172,16157,GUY,Guyana,IDN,Indonesia
172,16847,HUN,Hungary,TZA,Tanzania
172,22876,NLD,Netherlands,KNA,Saint Kitts & Nevis
172,9213,COL,Colombia,SEN,Senegal
172,4303,BEL,Belgium,GUY,Guyana
172,1222,AGO,Angola,GRC,Greece
172,20675,MWI,Malawi,TGO,Togo
172,24775,KOR,Republic of Korea,SLB,Solomon Islands
172,9534,COG,Congo,MEX,Mexico
171,22,AFG,Afghanistan,BMU,Bermuda
171,6569,BGR,Bulgaria,GEO,Georgia
171,9877,CRI,Costa Rica,JOR,Jordan
171,9929,CRI,Costa Rica,PAK,Pakistan
171,14149,GAB,Gabon,GMB,Gambia
171,2779,AUT,Austria,GMB,Gambia
171,11475,PRK,DPR Korea,GRD,Grenada
171,16573,HND,Honduras,UKR,Ukraine
171,21950,MCO,Monaco,TZA,Tanzania
171,25957,SLE,Sierra Leone,PSE,State of Palestine
171,14821,GHA,Ghana,LUX,Luxembourg
171,13441,FJI,Fiji,KNA,Saint Kitts & Nevis
171,7326,KHM,Cambodia,ZMB,Zambia
171,20650,MWI,Malawi,SAU,Saudi Arabia
171,2720,AUT,Austria,BHS,Bahamas
171,4626,BLZ,Belize,PSE,State of Palestine
171,6847,BFA,Burkina Faso,NOR,Norway
171,8495,TCD,Chad,VNM,Vietnam
170,17840,ISR,Israel,VUT,Vanuatu
170,18413,JOR,Jordan,MNG,Mongolia
170,26707,TGO,Togo,TUN,Tunisia
170,20150,LUX,Luxembourg,NPL,Nepal
170,8505,CHL,Chile,COG,Congo
170,12913,ETH,Ethiopia,NIC,Nicaragua
170,26510,SWE,Sweden,TTO,Trinidad & Tobago
170,1169,AGO,Angola,BOL,Bolivia
170,11240,DMA,Dominica,SUR,Suriname
170,19337,LVA,Latvia,SDN,Republic of the Sudan
170,2729,AUT,Austria,BTN,Bhutan
170,8648,CHL,Chile,SVK,Slovakia
170,23265,NIC,Nicaragua,TTO,Trinidad & Tobago
170,21530,MUS,Mauritius,ESP,Spain
170,11977,ECU,Ecuador,ZWE,Zimbabwe
170,20119,LTU,Lithuania,VEN,Venezuela
170,10869,DNK,Denmark,SEN,Senegal
169,12419,GNQ,Equatorial Guinea,PER,Peru
169,21816,FSM,Micronesia,RWA,Rwanda
169,19535,LSO,Lesotho,MYS,Malaysia
169,16477,HND,Honduras,MDV,Maldives
169,20890,MDV,Maldives,SWZ,Eswatini
169,14168,GAB,Gabon,IDN,Indonesia
169,15921,GIN,Guinea,NOR,Norway
169,11323,DOM,Dominican Republic,KEN,Kenya
169,9467,COG,Congo,ERI,Eritrea
169,4937,BMU,Bermuda,HTI,Haiti
169,19608,LSO,Lesotho,SSD,South Sudan
169,19585,LSO,Lesotho,RUS,Russia
169,19248,LAO,Lao,SYR,Syria
169,4974,BMU,Bermuda,MLT,Malta
169,1375,AGO,Angola,YEM,Yemen
169,12452,GNQ,Equatorial Guinea,SOM,Somalia
169,6577,BGR,Bulgaria,GTM,Guatemala
169,368,ALB,Albania,MMR,Myanmar
169,5893,BWA,Botswana,TUR,Turkey
169,14394,GMB,Gambia,PHL,Philippines
168,7027,BDI,Burundi,MCO,Monaco
168,3343,BHS,Bahamas,SWE,Sweden
168,4141,BLR,Belarus,MOZ,Mozambique
168,16779,HUN,Hungary,MOZ,Mozambique
168,26241,ZAF,South Africa,VAT,Vatican
168,3895,BRB,Barbados,KIR,Kiribati
168,16089,GNB,Guinea-Bissau,RWA,Rwanda
168,2362,ABW,Aruba,ITA,Italy
168,19050,KGZ,Kyrgyzstan,MEX,Mexico
168,3543,BHR,Bahrain,SEN,Senegal
168,14312,GMB,Gambia,GRC,Greece
168,16177,GUY,Guyana,LBY,Libya
168,10261,CUB,Cuba,MDG,Madagascar
168,23447,NGA,Nigeria,URY,Uruguay
168,25577,VCT,Saint Vincent & the Grenadines,TUR,Turkey
168,5419,BOL,Bolivia,NOR,Norway
168,3046,AZE,Azerbaijan,MDV,Maldives
168,27017,VNM,Vietnam,ZMB,Zambia
168,1910,ARG,Argentina,ISL,Iceland
168,534,DZA,Algeria,GMB,Gambia
167,10677,CZE,Czechia,RWA,Rwanda
167,4103,BLR,Belarus,CIV,Ivory Coast
167,7474,CMR,Cameroon,STP,Sao Tome & Principe
167,14262,GAB,Gabon,SLE,Sierra Leone
167,22297,MAR,Morocco,PRY,Paraguay
167,22796,NPL,Nepal,SLE,Sierra Leone
167,11582,PRK,DPR Korea,SLE,Sierra Leone
167,21729,MEX,Mexico,SLE,Sierra Leone
167,10983,DJI,Djibouti,MDG,Madagascar
167,26027,SGP,Singapore,URY,Uruguay
167,16130,GNB,Guinea-Bissau,TUR,Turkey
167,4868,BEN,Benin,VNM,Vietnam
167,8420,TCD,Chad,OMN,Oman
167,24204,PRY,Paraguay,SEN,Senegal
166,7006,BDI,Burundi,LSO,Lesotho
166,23371,NER,Niger,YEM,Yemen
166,15960,GIN,Guinea,SLB,Solomon Islands
166,11992,EGY,Egypt,GEO,Georgia
166,18594,KAZ,Kazakhstan,SEN,Senegal
166,15875,GIN,Guinea,KWT,Kuwait
166,24346,PHL,Philippines,VCT,Saint Vincent & the Grenadines
166,18046,CIV,Ivory Coast,POL,Poland
166,18903,KWT,Kuwait,LVA,Latvia
166,3390,BHR,Bahrain,BGR,Bulgaria
166,1950,ARG,Argentina,FSM,Micronesia
166,12358,GNQ,Equatorial Guinea,ITA,Italy
166,20,AFG,Afghanistan,BLZ,Belize
166,19717,LBR,Liberia,STP,Sao Tome & Principe
166,10710,CZE,Czechia,TZA,Tanzania
166,20132,LUX,Luxembourg,MLI,Mali
166,4806,BEN,Benin,KOR,Republic of Korea
166,12488,GNQ,Equatorial Guinea,VNM,Vietnam
166,8170,CAF,Central African Republic,IRL,Ireland
166,26130,SLB,Solomon Islands,LKA,Sri Lanka
166,4560,BLZ,Belize,FSM,Micronesia
166,26127,SLB,Solomon Islands,ZAF,South Africa
165,2773,AUT,Austria,FJI,Fiji
165,14785,GHA,Ghana,GRD,Grenada
165,16659,HKG,Hong Kong,PHL,Philippines
165,26053,SVK,Slovakia,TJK,Tajikistan
165,17462,IRQ,Iraq,MWI,Malawi
165,12577,ERI,Eritrea,NER,Niger
165,10564,CZE,Czechia,ECU,Ecuador
165,10941,DJI,Djibouti,GHA,Ghana
165,11866,ECU,Ecuador,MDV,Maldives
165,9404,COM,Comoros,SLE,Sierra Leone
165,3949,BRB,Barbados,PER,Peru
165,12167,SLV,El Salvador,GRC,Greece
165,8099,CYM,Cayman Islands,ARE,United Arab Emirates
165,21910,MCO,Monaco,QAT,Qatar
165,25081,RUS,Russia,LCA,Saint Lucia
165,3403,BHR,Bahrain,COL,Colombia
165,12557,ERI,Eritrea,MRT,Mauritania
165,11172,DMA,Dominica,MEX,Mexico
165,12468,GNQ,Equatorial Guinea,TGO,Togo
165,17189,IDN,Indonesia,MLT,Malta
165,20508,MDG,Madagascar,PAK,Pakistan
165,8194,CAF,Central African Republic,MWI,Malawi
165,12753,EST,Estonia,PAK,Pakistan
165,9261,COL,Colombia,ZMB,Zambia
164,8917,TWN,Chinese Taipei,GHA,Ghana
164,21236,MHL,Marshall Islands,ARE,United Arab Emirates
164,3576,BHR,Bahrain,UGA,Uganda
164,24271,PER,Peru,LCA,Saint Lucia
164,25855,SRB,Serbia,SGP,Singapore
164,7321,KHM,Cambodia,VEN,Venezuela
164,25083,RUS,Russia,VCT,Saint Vincent & the Grenadines
164,1991,ARG,Argentina,RWA,Rwanda
164,20546,MDG,Madagascar,SOM,Somalia
164,20028,LTU,Lithuania,MAR,Morocco
164,19496,LBN,Lebanon,TJK,Tajikistan
164,9144,COL,Colombia,LTU,Lithuania
164,2842,AUT,Austria,MOZ,Mozambique
164,3535,BHR,Bahrain,KNA,Saint Kitts & Nevis
164,9294,COM,Comoros,GHA,Ghana
164,8598,CHL,Chile,NAM,Namibia
164,17441,IRQ,Iraq,CIV,Ivory Coast
164,10942,DJI,Djibouti,GRC,Greece
164,7498,CMR,Cameroon,THA,Thailand
163,16476,HND,Honduras,MYS,Malaysia
163,22571,NAM,Namibia,NER,Niger
163,10841,DNK,Denmark,PAN,Panama
163,17174,IDN,Indonesia,LVA,Latvia
163,4271,BEL,Belgium,DJI,Djibouti
163,14838,GHA,Ghana,MNG,Mongolia
163,7398,CMR,Cameroon,KWT,Kuwait
163,10324,CUB,Cuba,STP,Sao Tome & Principe
163,14788,GHA,Ghana,GTM,Guatemala
163,12199,SLV,El Salvador,LBN,Lebanon
163,10613,CZE,Czechia,LAO,Lao
163,20023,LTU,Lithuania,FSM,Micronesia
163,15353,GRD,Grenada,SYC,Seychelles
162,17950,ITA,Italy,SWZ,Eswatini
162,6580,BGR,Bulgaria,GUY,Guyana
162,24904,SDN,Republic of the Sudan,SVK,Slovakia
162,20875,MDV,Maldives,SRB,Serbia
162,17332,IRN,Iran,MUS,Mauritius
162,12387,GNQ,Equatorial Guinea,MRT,Mauritania
162,7812,CPV,Cape Verde,MRT,Mauritania
162,14217,GAB,Gabon,NLD,Netherlands
162,17528,IRQ,Iraq,SYC,Seychelles
162,10922,DJI,Djibouti,COD,DR Congo
162,7145,KHM,Cambodia,CYP,Cyprus
162,12225,SLV,El Salvador,MAR,Morocco
162,11834,ECU,Ecuador,HUN,Hungary
162,3658,BGD,Bangladesh,GTM,Guatemala
162,18112,CIV,Ivory Coast,VNM,Vietnam
162,3051,AZE,Azerbaijan,MRT,Mauritania
162,10415,CYP,Cyprus,ISL,Iceland
162,3849,BRB,Barbados,ECU,Ecuador
162,8562,CHL,Chile,KAZ,Kazakhstan
161,3661,BGD,Bangladesh,GUY,Guyana
161,26281,SSD,South Sudan,VEN,Venezuela
161,21027,MLI,Mali,VEN,Venezuela
161,12028,EGY,Egypt,LSO,Lesotho
161,20924,MLI,Mali,MLT,Malta
161,26306,ESP,Spain,TKM,Turkmenistan
161,17930,ITA,Italy,WSM,Samoa
161,18203,JAM,Jamaica,SYC,Seychelles
161,17626,IRL,Ireland,NER,Niger
161,6895,BFA,Burkina Faso,SWZ,Eswatini
161,10480,CYP,Cyprus,PAN,Panama
161,23337,NER,Niger,PSE,State of Palestine
161,4612,BLZ,Belize,SAU,Saudi Arabia
161,3838,BRB,Barbados,CRI,Costa Rica
160,16888,ISL,Iceland,KEN,Kenya
160,15303,GRD,Grenada,MAR,Morocco
160,7288,KHM,Cambodia,SSD,South Sudan
160,16620,HKG,Hong Kong,MYS,Malaysia
160,13615,FIN,Finland,SYC,Seychelles
160,4145,BLR,Belarus,NPL,Nepal
160,4852,BEN,Benin,TUN,Tunisia
160,2949,AZE,Azerbaijan,BOL,Bolivia
160,15279,GRD,Grenada,LBR,Liberia
160,23741,NOR,Norway,SYC,Seychelles
160,17123,IND,India,SUR,Suriname
160,9182,COL,Colombia,OMN,Oman
160,21473,MUS,Mauritius,MMR,Myanmar
160,4108,BLR,Belarus,KEN,Kenya
160,9686,COK,Cook Islands,IRL,Ireland
160,19234,LAO,Lao,SVK,Slovakia
160,23383,NGA,Nigeria,PRY,Paraguay
160,13368,FJI,Fiji,KAZ,Kazakhstan
160,1297,AGO,Angola,OMN,Oman
160,7878,CPV,Cape Verde,ZAF,South Africa
160,5069,BMU,Bermuda,ARE,United Arab Emirates
160,684,DZA,Algeria,UZB,Uzbekistan
159,7510,CMR,Cameroon,UKR,Ukraine
159,16925,ISL,Iceland,NPL,Nepal
159,10446,CYP,Cyprus,MDV,Maldives
159,6757,BFA,Burkina Faso,GNQ,Equatorial Guinea
159,16788,HUN,Hungary,NIC,Nicaragua
159,20361,MKD,North Macedonia,MYS,Malaysia
159,588,DZA,Algeria,MUS,Mauritius
159,20014,LTU,Lithuania,MDV,Maldives
159,26811,TUN,Tunisia,VAT,Vatican
159,16205,GUY,Guyana,NPL,Nepal
159,4952,BMU,Bermuda,JOR,Jordan
159,10366,CUB,Cuba,UZB,Uzbekistan
159,25859,SRB,Serbia,SOM,Somalia
159,10588,CZE,Czechia,GTM,Guatemala
159,4003,BRB,Barbados,TUR,Turkey
159,12025,EGY,Egypt,LAO,Lao
159,10852,DNK,Denmark,MDA,Republic of Moldova
159,8692,CHL,Chile,ZWE,Zimbabwe
159,579,DZA,Algeria,MDG,Madagascar
159,14465,GMB,Gambia,YEM,Yemen
159,3764,BGD,Bangladesh,SVK,Slovakia
