"year","gov_period","tone","right","center","left","years_inoffice","change","election","partner_right","partner_center","partner_left","partner_years_inoffice","partner_change","partner_election"
2012,USA08,0.8138632627265352,0,0,1,4,2.0,0,1,0,0,1,1.0,1
2012,USA08,2.355198629289097,0,0,1,4,2.0,0,0,1,0,33,0.0,0
2012,USA08,-0.34314416739472886,0,0,1,4,2.0,0,0,0,1,1,2.0,1
2012,USA08,-0.020699727728301198,0,0,1,4,2.0,0,0,1,0,10,0.0,0
2012,USA08,0.6125726255267248,0,0,1,4,2.0,0,1,0,0,6,2.0,0
2012,USA08,0.1320954116528652,0,0,1,4,2.0,0,0,1,0,13,0.0,0
2012,USA08,0.39944868668317124,0,0,1,4,2.0,0,0,1,0,8,0.0,0
2012,USA08,0.47652467597131576,0,0,1,4,2.0,0,0,0,1,6,0.0,0
2012,USA08,0.36698688480529906,0,0,1,4,2.0,0,1,0,0,6,2.0,0
2012,USA08,0.46169501193296547,0,0,1,4,2.0,0,0,0,1,2,0.0,0
2012,USA08,0.683340844334678,0,0,1,4,2.0,0,1,0,0,2,2.0,0
2012,USA08,-2.37627681458029,0,0,1,4,2.0,0,1,0,0,4,0.0,0
2012,USA08,0.848969020546793,0,0,1,4,2.0,0,0,0,1,7,0.0,0
2012,USA08,-0.058576528607809486,0,0,1,4,2.0,0,0,1,0,8,1.0,0
2012,USA08,0.12574536379319756,0,0,1,4,2.0,0,0,0,0,1,0.0,1
2012,USA08,-0.011364359964178838,0,0,1,4,2.0,0,0,1,0,2,1.0,0
2012,USA08,0.4611631070530029,0,0,1,4,2.0,0,0,1,0,21,0.0,0
2012,USA08,0.19052032259809515,0,0,1,4,2.0,0,0,0,1,1,2.0,1
2012,USA08,-1.1865760375697745,0,0,1,4,2.0,0,0,1,0,2,1.0,0
2012,USA08,0.8520174732068009,0,0,1,4,2.0,0,0,1,0,7,0.0,0
2012,USA08,0.6775440457966537,0,0,1,4,2.0,0,0,1,0,9,0.0,0
2012,USA08,0.116874366080431,0,0,1,4,2.0,0,0,1,0,7,0.0,0
2012,USA08,0.1996197404686031,0,0,1,4,2.0,0,0,1,0,25,0.0,0
2012,USA08,0.7654937498766454,0,0,1,4,2.0,0,0,1,0,3,0.0,0
2012,USA08,-0.961486459559791,0,0,1,4,2.0,0,1,0,0,4,1.0,0
2012,USA08,0.3158326861913201,0,0,1,4,2.0,0,0,0,1,2,0.0,0
2012,USA08,0.5685481461758615,0,0,1,4,2.0,0,0,0,1,1,2.0,1
2012,USA08,0.5867039732682171,0,0,1,4,2.0,0,0,1,0,18,1.0,0
2012,USA08,0.5471756359448952,0,0,1,4,2.0,0,0,0,1,4,0.0,0
2012,USA08,0.10937647732429756,0,0,1,4,2.0,0,0,0,1,5,0.0,0
2012,USA08,0.6107934797342089,0,0,1,4,2.0,0,0,0,1,6,0.0,0
2012,USA08,0.6824623301774073,0,0,1,4,2.0,0,0,1,0,6,0.0,0
2012,USA08,0.29053920614486284,0,0,1,4,2.0,0,0,0,1,1,2.0,1
2012,USA08,-0.03133265539462382,0,0,1,4,2.0,0,0,1,0,2,0.0,0
2012,USA08,0.30134317501845054,0,0,1,4,2.0,0,0,1,0,3,0.0,0
2012,USA08,0.371013328105942,0,0,1,4,2.0,0,0,1,0,21,1.0,0
2012,USA08,0.11786664344330866,0,0,1,4,2.0,0,1,0,0,6,2.0,0
2012,USA08,-0.15680869678096698,0,0,1,4,2.0,0,0,1,0,1,0.0,1
2012,USA08,-0.15680869678096698,0,0,1,4,2.0,0,0,0,0,0,0.0,0
2012,USA08,-0.47179579906028923,0,0,1,4,2.0,0,0,0,1,19,1.0,0
2012,USA08,1.0632434438108174,0,0,1,4,2.0,0,0,1,0,5,0.0,0
2012,USA08,0.3971619063135421,0,0,1,4,2.0,0,1,0,0,1,1.0,1
2012,USA08,1.5997252595197686,0,0,1,4,2.0,0,0,1,0,6,0.0,0
2012,USA08,0.42324965042313156,0,0,1,4,2.0,0,0,1,0,3,0.0,0
2012,USA08,0.3170895088075385,0,0,1,4,2.0,0,0,0,1,3,1.0,0
2012,USA08,0.27264298303616386,0,0,1,4,2.0,0,0,1,0,2,0.0,0
2012,USA08,0.20980926484087714,0,0,1,4,2.0,0,0,1,0,3,0.0,0
2012,USA08,0.13475905034357982,0,0,1,4,2.0,0,0,0,1,4,2.0,0
2012,USA08,0.5635075172420176,0,0,1,4,2.0,0,0,0,1,6,1.0,0
2012,USA08,0.30063562567033486,0,0,1,4,2.0,0,0,1,0,12,0.0,0
2012,USA08,-0.9110052356535228,0,0,1,4,2.0,0,0,1,0,9,1.0,0
2012,USA08,0.9961357246860576,0,0,1,4,2.0,0,0,1,0,7,0.0,0
2012,USA08,0.783604239965495,0,0,1,4,2.0,0,0,1,0,27,1.0,0
2012,USA08,1.0757347091298568,0,0,1,4,2.0,0,0,0,1,8,0.0,0
2012,USA08,-0.008065608134996793,0,0,1,4,2.0,0,0,1,0,2,1.0,0
2012,USA08,0.11311002302735584,0,0,1,4,2.0,0,0,1,0,19,0.0,0
2012,USA08,0.437237155980017,0,0,1,4,2.0,0,0,1,0,7,0.0,0
2012,USA08,0.9718494684425103,0,0,1,4,2.0,0,0,1,0,4,0.0,0
2012,USA08,0.30794686834970886,0,0,1,4,2.0,0,0,0,0,1,1.0,1
2012,USA08,-0.004669417658668351,0,0,1,4,2.0,0,0,1,0,2,0.0,0
2012,USA08,-0.06621245408006349,0,0,1,4,2.0,0,0,0,1,2,0.0,0
2012,USA08,-0.32635230090590106,0,0,1,4,2.0,0,1,0,0,4,1.0,0
2012,USA08,0.7951005505212203,0,0,1,4,2.0,0,0,0,1,6,0.0,0
2012,USA08,1.2204458772271574,0,0,1,4,2.0,0,0,0,1,14,0.0,0
2012,USA08,-0.4151208315883217,0,0,1,4,2.0,0,0,1,0,6,0.0,0
2012,USA08,-0.43867127540676165,0,0,1,4,2.0,0,0,1,0,10,0.0,0
2012,USA08,-0.12788701390020218,0,0,1,4,2.0,0,0,1,0,43,0.0,0
2012,USA08,0.3101096265100569,0,0,1,4,2.0,0,0,0,0,1,1.0,1
2012,USA08,-0.06972874641104987,0,0,1,4,2.0,0,0,0,1,4,1.0,0
2012,USA08,-0.23255053263802417,0,0,1,4,2.0,0,0,1,0,1,0.0,1
2012,USA08,0.6387920752959726,0,0,1,4,2.0,0,0,1,0,8,0.0,0
2012,USA08,-0.9472934069436159,0,0,1,4,2.0,0,1,0,0,1,2.0,1
2012,USA08,0.11065197508528613,0,0,1,4,2.0,0,0,0,1,4,2.0,0
2012,USA08,-0.4109306602334861,0,0,1,4,2.0,0,0,1,0,22,0.0,0
2012,USA08,-0.20668044375385008,0,0,1,4,2.0,0,1,0,0,7,2.0,0
2012,USA08,1.0684766828213048,0,0,1,4,2.0,0,0,0,1,5,1.0,0
2012,USA08,0.33364433178949504,0,0,1,4,2.0,0,0,1,0,13,0.0,0
2012,USA08,-0.2556026091615431,0,0,1,4,2.0,0,0,1,0,6,0.0,0
2012,USA08,0.04930746013178755,0,0,1,4,2.0,0,0,1,0,3,1.0,0
2012,USA08,-0.037256016782693635,0,0,1,4,2.0,0,0,1,0,17,0.0,0
2012,USA08,0.2715577017197459,0,0,1,4,2.0,0,0,1,0,2,0.0,0
2012,USA08,0.15174100751491792,0,0,1,4,2.0,0,1,0,0,2,0.0,0
2012,USA08,0.5683225949172517,0,0,1,4,2.0,0,0,0,1,4,0.0,0
2012,USA08,-0.7080325166054999,0,0,1,4,2.0,0,0,1,0,12,1.0,0
2012,USA08,0.6744854334918102,0,0,1,4,2.0,0,0,1,0,1,0.0,1
2012,USA08,1.8195754649101241,0,0,1,4,2.0,0,0,0,1,4,2.0,0
2012,USA08,0.6337645861264392,0,0,1,4,2.0,0,0,1,0,3,0.0,0
2012,USA08,0.08189473677385273,0,0,1,4,2.0,0,0,1,0,2,0.0,0
2012,USA08,-0.047674257889385174,0,0,1,4,2.0,0,1,0,0,3,1.0,0
2012,USA08,0.1824966419399061,0,0,1,4,2.0,0,0,0,1,1,0.0,1
2012,USA08,0.24353929547929543,0,0,1,4,2.0,0,0,0,1,1,0.0,1
2012,USA08,0.0008819301689433,0,0,1,4,2.0,0,0,0,1,13,1.0,0
2012,USA08,0.3102666660714313,0,0,1,4,2.0,0,0,1,0,1,0.0,1
2012,USA08,0.11429764061195691,0,0,1,4,2.0,0,0,0,1,20,0.0,0
2012,USA08,0.7564468547883205,0,0,1,4,2.0,0,1,0,0,5,1.0,0
2012,USA08,0.8865314144022971,0,0,1,4,2.0,0,0,1,0,8,0.0,0
2012,USA08,0.8882599594285896,0,0,1,4,2.0,0,0,1,0,1,1.0,1
2012,USA08,1.0032847904110014,0,0,1,4,2.0,0,0,1,0,17,0.0,0
2012,USA08,1.4886785699502463,0,0,1,4,2.0,0,1,0,0,8,0.0,0
2012,USA08,-0.4396111935242386,0,0,1,4,2.0,0,0,1,0,6,0.0,0
2012,USA08,0.612501817884862,0,0,1,4,2.0,0,0,1,0,42,0.0,0
2012,USA08,0.42421238316924903,0,0,1,4,2.0,0,0,0,1,3,0.0,0
2012,USA08,1.6504335506996428,0,0,1,4,2.0,0,0,1,0,18,1.0,0
2012,USA08,1.4070635081052085,0,0,1,4,2.0,0,0,1,0,41,0.0,0
2012,USA08,0.8401841962179653,0,0,1,4,2.0,0,0,1,0,7,1.0,0
2012,USA08,0.5178189092142942,0,0,1,4,2.0,0,0,0,1,6,1.0,0
2012,USA08,-0.40802391080556966,0,0,1,4,2.0,0,1,0,0,3,0.0,0
2012,USA08,0.767337860187892,0,0,1,4,2.0,0,0,1,0,1,0.0,1
2012,USA08,-0.4274975125692375,0,0,1,4,2.0,0,0,0,1,3,2.0,0
2012,USA08,0.46012655671317226,0,0,1,4,2.0,0,1,0,0,5,0.0,0
2012,USA08,-0.08652227985628347,0,0,1,4,2.0,0,0,1,0,4,0.0,0
2012,USA08,0.5902314428238506,0,0,1,4,2.0,0,0,0,1,3,0.0,0
2012,USA08,0.11619986994291054,0,0,1,4,2.0,0,1,0,0,3,0.0,0
2012,USA08,0.08417506682260445,0,0,1,4,2.0,0,0,1,0,4,0.0,0
2012,USA08,0.40090786473703943,0,0,1,4,2.0,0,0,0,1,2,0.0,0
2012,USA08,-0.22704171511681892,0,0,1,4,2.0,0,1,0,0,2,0.0,0
2012,USA08,0.3891878267398834,0,0,1,4,2.0,0,0,0,1,6,0.0,0
2012,USA08,0.19532953857502378,0,0,1,4,2.0,0,1,0,0,1,2.0,1
2012,USA08,0.6524244665640744,0,0,1,4,2.0,0,1,0,0,1,1.0,1
2012,USA08,0.018802995616399976,0,0,1,4,2.0,0,0,1,0,13,0.0,0
2012,USA08,0.4200131766884807,0,0,1,4,2.0,0,0,1,0,1,0.0,1
2012,USA08,-0.18661331728957453,0,0,1,4,2.0,0,0,0,1,33,0.0,0
2012,USA08,0.6862918672248313,0,0,1,4,2.0,0,1,0,0,9,0.0,0
2012,USA08,-0.12349479452141754,0,0,1,4,2.0,0,0,1,0,1,0.0,1
2012,USA08,-2.265935735668144,0,0,1,4,2.0,0,1,0,0,4,0.0,0
2012,USA08,0.24770500336440193,0,0,1,4,2.0,0,0,1,0,3,2.0,0
2012,USA08,0.26949698680515244,0,0,1,4,2.0,0,0,1,0,13,0.0,0
2012,USA08,0.24021047757406144,0,0,1,4,2.0,0,0,0,1,2,2.0,0
2012,USA08,0.08913363589938328,0,0,1,4,2.0,0,0,0,1,4,2.0,0
2012,USA08,0.18032717912402418,0,0,1,4,2.0,0,1,0,0,7,2.0,0
2012,USA08,0.5611469810713707,0,0,1,4,2.0,0,0,1,0,3,0.0,0
2012,USA08,-0.16202499289743866,0,0,1,4,2.0,0,1,0,0,2,0.0,0
2012,USA08,1.9975106450415883,0,0,1,4,2.0,0,1,0,0,4,0.0,0
2012,USA08,0.770971881103045,0,0,1,4,2.0,0,0,1,0,3,0.0,0
2012,USA08,0.5589609094555295,0,0,1,4,2.0,0,0,0,1,9,0.0,0
2012,USA08,-0.306885081611469,0,0,1,4,2.0,0,0,1,0,12,0.0,0
2012,USA08,0.24280176946898457,0,0,1,4,2.0,0,0,1,0,3,0.0,0
2012,USA08,-0.3374631485460924,0,0,1,4,2.0,0,0,1,0,30,0.0,0
2012,USA08,0.46707871104259713,0,0,1,4,2.0,0,0,1,0,1,1.0,1
2012,USA08,0.7205700878580199,0,0,1,4,2.0,0,0,1,0,3,1.0,0
2012,USA08,0.9817108081643084,0,0,1,4,2.0,0,1,0,0,12,2.0,0
2012,USA08,-1.1055881673839387,0,0,1,4,2.0,0,0,0,1,15,0.0,0
2012,USA08,1.967148278524732,0,0,1,4,2.0,0,0,1,0,26,0.0,0
2012,USA08,0.046854904491226534,0,0,1,4,2.0,0,0,1,0,3,0.0,0
2012,USA08,0.30605636626271515,0,0,1,4,2.0,0,0,1,0,13,0.0,0
2012,USA08,0.4927872423070099,0,0,1,4,2.0,0,0,0,1,3,0.0,0
2012,USA08,0.3107126168330856,0,0,1,4,2.0,0,0,0,1,8,2.0,0
2012,USA08,1.4047799123307323,0,0,1,4,2.0,0,0,1,0,1,1.0,1
2012,USA08,0.06414046778272908,0,0,1,4,2.0,0,0,1,0,14,0.0,0
2012,USA08,-0.2927200613570813,0,0,1,4,2.0,0,0,1,0,10,1.0,0
2012,USA08,0.16861038399938533,0,0,1,4,2.0,0,0,1,0,1,0.0,1
2012,USA08,-0.08630667174672002,0,0,1,4,2.0,0,0,0,1,7,1.0,0
2012,USA08,1.6090541491897499,0,0,1,4,2.0,0,1,0,0,4,2.0,0
2012,USA08,0.9605429741039995,0,0,1,4,2.0,0,0,1,0,17,0.0,0
2012,USA08,0.5630504154862912,0,0,1,4,2.0,0,0,0,1,7,2.0,0
2012,USA08,0.0857358519324114,0,0,1,4,2.0,0,0,0,1,1,0.0,1
2012,USA08,0.5581502609037123,0,0,1,4,2.0,0,0,1,0,8,0.0,0
2012,USA08,1.1884884370100615,0,0,1,4,2.0,0,1,0,0,2,0.0,0
2012,USA08,0.550823735669077,0,0,1,4,2.0,0,0,1,0,10,1.0,0
2012,USA08,1.575481969848532,0,0,1,4,2.0,0,0,1,0,2,0.0,0
2012,USA08,1.7175331812094292,0,0,1,4,2.0,0,0,1,0,7,0.0,0
2012,USA08,0.36444011335385174,0,0,1,4,2.0,0,0,1,0,7,0.0,0
2012,USA08,0.03728330480168296,0,0,1,4,2.0,0,0,1,0,23,1.0,0
2012,USA08,0.11235023562381219,0,0,1,4,2.0,0,0,1,0,2,1.0,0
2012,USA08,-0.4380107564037319,0,0,1,4,2.0,0,0,0,0,11,0.0,0
2013,USA08,-0.24946057403430633,0,0,1,5,2.0,0,0,1,0,3,1.0,0
2013,USA08,0.0887579617476355,0,0,1,5,2.0,0,0,1,0,1,0.0,1
2013,USA08,0.2337707218531513,0,0,1,5,2.0,0,0,1,0,7,0.0,0
2013,USA08,0.11449173052721928,0,0,1,5,2.0,0,0,1,0,2,0.0,0
2013,USA08,0.3639589031244479,0,0,1,5,2.0,0,0,1,0,3,1.0,0
2013,USA08,0.19925639546939777,0,0,1,5,2.0,0,0,0,1,1,2.0,1
2013,USA08,-0.015450839135405126,0,0,1,5,2.0,0,0,1,0,9,0.0,0
2013,USA08,0.11178284250201642,0,0,1,5,2.0,0,0,1,0,4,0.0,0
2013,USA08,0.3499171858685344,0,0,1,5,2.0,0,0,1,0,34,0.0,0
2013,USA08,0.2584268636865503,0,0,1,5,2.0,0,1,0,0,4,0.0,0
2013,USA08,0.8768871349677769,0,0,1,5,2.0,0,0,1,0,2,1.0,0
2013,USA08,-0.3390674491575183,0,0,1,5,2.0,0,0,1,0,1,0.0,1
2013,USA08,-0.7318096763656046,0,0,1,5,2.0,0,0,1,0,4,0.0,0
2013,USA08,0.058082255451076925,0,0,1,5,2.0,0,0,1,0,4,1.0,0
2013,USA08,0.41431117226872827,0,0,1,5,2.0,0,1,0,0,5,2.0,0
2013,USA08,0.3680732787140353,0,0,1,5,2.0,0,0,0,1,6,1.0,0
2013,USA08,-0.06194847133626036,0,0,1,5,2.0,0,0,1,0,11,1.0,0
2013,USA08,-0.07096079053796966,0,0,1,5,2.0,0,0,0,1,5,2.0,0
2013,USA08,0.14775154391279388,0,0,1,5,2.0,0,0,0,0,2,0.0,0
2013,USA08,-0.21460529246096538,0,0,1,5,2.0,0,1,0,0,1,0.0,1
2013,USA08,-0.37818597152059574,0,0,1,5,2.0,0,0,1,0,1,0.0,1
2013,USA08,1.0288666711712469,0,0,1,5,2.0,0,0,1,0,1,1.0,1
2013,USA08,0.11566433506155738,0,0,1,5,2.0,0,0,0,1,7,1.0,0
2013,USA08,-0.03639335308827363,0,0,1,5,2.0,0,0,0,1,10,0.0,0
2013,USA08,0.21491796491916304,0,0,1,5,2.0,0,0,0,0,2,1.0,0
2013,USA08,-0.02569692752008068,0,0,1,5,2.0,0,1,0,0,7,2.0,0
2013,USA08,0.36804840284791185,0,0,1,5,2.0,0,0,0,1,5,0.0,0
2013,USA08,0.09242040445086364,0,0,1,5,2.0,0,0,1,0,3,1.0,0
2013,USA08,0.05730497603098339,0,0,1,5,2.0,0,0,1,0,4,0.0,0
2013,USA08,0.17503477271227386,0,0,1,5,2.0,0,0,1,0,1,1.0,1
2013,USA08,0.058356609824496086,0,0,1,5,2.0,0,1,0,0,2,1.0,0
2013,USA08,0.4011520810331404,0,0,1,5,2.0,0,0,1,0,14,0.0,0
2013,USA08,0.19495377110216916,0,0,1,5,2.0,0,0,0,1,7,0.0,0
2013,USA08,-0.027813690119469214,0,0,1,5,2.0,0,1,0,0,4,0.0,0
2013,USA08,-0.30738982170581775,0,0,1,5,2.0,0,0,1,0,4,0.0,0
2013,USA08,-0.463040136305668,0,0,1,5,2.0,0,0,0,1,14,1.0,0
2013,USA08,-1.0690888694202318,0,0,1,5,2.0,0,0,1,0,3,0.0,0
2013,USA08,0.048108883782958856,0,0,1,5,2.0,0,0,1,0,3,1.0,0
2013,USA08,0.37346220095854177,0,0,1,5,2.0,0,0,1,0,14,0.0,0
2013,USA08,0.3484036013370142,0,0,1,5,2.0,0,0,1,0,4,0.0,0
2013,USA08,0.27799565459706743,0,0,1,5,2.0,0,0,0,1,9,0.0,0
2013,USA08,0.479216837744743,0,0,1,5,2.0,0,0,0,1,4,0.0,0
2013,USA08,-0.3234791436286306,0,0,1,5,2.0,0,0,1,0,1,0.0,1
2013,USA08,0.2567590475048145,0,0,1,5,2.0,0,0,0,1,16,0.0,0
2013,USA08,0.22335654472029498,0,0,1,5,2.0,0,0,1,0,5,0.0,0
2013,USA08,-0.24469986754962747,0,0,1,5,2.0,0,0,1,0,22,1.0,0
2013,USA08,-0.03280136363619368,0,0,1,5,2.0,0,0,1,0,8,1.0,0
2013,USA08,0.36466817084027614,0,0,1,5,2.0,0,1,0,0,7,2.0,0
2013,USA08,-0.06390473838649458,0,0,1,5,2.0,0,0,1,0,3,0.0,0
2013,USA08,0.5012126672735788,0,0,1,5,2.0,0,0,0,1,4,0.0,0
2013,USA08,0.11587742872652607,0,0,1,5,2.0,0,0,1,0,9,0.0,0
2013,USA08,0.8195915529994355,0,0,1,5,2.0,0,0,0,1,1,0.0,1
2013,USA08,-0.6001800212869701,0,0,1,5,2.0,0,0,1,0,2,0.0,0
2013,USA08,-0.6001800212869701,0,0,1,5,2.0,0,0,0,0,0,0.0,0
2013,USA08,-0.14108471530514866,0,0,1,5,2.0,0,0,1,0,8,0.0,0
2013,USA08,-0.22373286836899187,0,0,1,5,2.0,0,0,0,1,7,1.0,0
2013,USA08,0.12360958576505876,0,0,1,5,2.0,0,0,0,1,2,2.0,0
2013,USA08,0.17949982456652958,0,0,1,5,2.0,0,0,0,1,2,2.0,0
2013,USA08,-0.13925652533660982,0,0,1,5,2.0,0,0,1,0,10,1.0,0
2013,USA08,-0.519413285398167,0,0,1,5,2.0,0,0,1,0,20,0.0,0
2013,USA08,-0.1581203034348757,0,0,1,5,2.0,0,0,1,0,19,1.0,0
2013,USA08,-0.07747514695478808,0,0,1,5,2.0,0,0,1,0,2,0.0,0
2013,USA08,0.23409436840363052,0,0,1,5,2.0,0,1,0,0,2,1.0,0
2013,USA08,-0.12507449791800607,0,0,1,5,2.0,0,0,0,1,3,0.0,0
2013,USA08,0.10017476917827217,0,0,1,5,2.0,0,1,0,0,8,2.0,0
2013,USA08,0.8323852550124968,0,0,1,5,2.0,0,0,1,0,6,0.0,0
2013,USA08,-0.2244822547956442,0,0,1,5,2.0,0,0,1,0,7,0.0,0
2013,USA08,0.2652823574844416,0,0,1,5,2.0,0,0,0,1,3,0.0,0
2013,USA08,-0.015071675279656915,0,0,1,5,2.0,0,1,0,0,4,1.0,0
2013,USA08,0.21846562892194799,0,0,1,5,2.0,0,1,0,0,5,0.0,0
2013,USA08,0.1459020037004457,0,0,1,5,2.0,0,0,1,0,9,0.0,0
2013,USA08,-0.4137953113942596,0,0,1,5,2.0,0,0,0,1,8,1.0,0
2013,USA08,0.14988509980562048,0,0,1,5,2.0,0,0,0,1,8,0.0,0
2013,USA08,0.009102977490752284,0,0,1,5,2.0,0,0,1,0,8,0.0,0
2013,USA08,0.38912309335723094,0,0,1,5,2.0,0,0,1,0,2,1.0,0
2013,USA08,0.14750173203488526,0,0,1,5,2.0,0,0,1,0,31,0.0,0
2013,USA08,-0.12228916007925061,0,0,1,5,2.0,0,0,1,0,1,1.0,1
2013,USA08,1.0189616398076549,0,0,1,5,2.0,0,0,1,0,2,0.0,0
2013,USA08,-0.21018145006288114,0,0,1,5,2.0,0,1,0,0,5,1.0,0
2013,USA08,-0.09401363728421464,0,0,1,5,2.0,0,0,0,1,21,0.0,0
2013,USA08,0.17749421849787295,0,0,1,5,2.0,0,0,1,0,4,1.0,0
2013,USA08,-0.5832771297126913,0,0,1,5,2.0,0,0,0,0,1,1.0,1
2013,USA08,-0.14813294550540457,0,0,1,5,2.0,0,0,1,0,14,0.0,0
2013,USA08,0.45494038827658256,0,0,1,5,2.0,0,0,1,0,1,0.0,1
2013,USA08,0.49336525018924604,0,0,1,5,2.0,0,1,0,0,5,0.0,0
2013,USA08,-0.19297582654171563,0,0,1,5,2.0,0,1,0,0,8,2.0,0
2013,USA08,-0.1758751829886589,0,0,1,5,2.0,0,1,0,0,22,0.0,0
2013,USA08,-0.09341913433973081,0,0,1,5,2.0,0,0,0,1,7,0.0,0
2013,USA08,0.12365291081794894,0,0,1,5,2.0,0,0,1,0,10,0.0,0
2013,USA08,0.06078838262438646,0,0,1,5,2.0,0,0,1,0,26,0.0,0
2013,USA08,-0.144774217162162,0,0,1,5,2.0,0,0,0,1,5,1.0,0
2013,USA08,0.1557040446289375,0,0,1,5,2.0,0,0,1,0,2,0.0,0
2013,USA08,-0.18861556558761494,0,0,1,5,2.0,0,0,1,0,2,0.0,0
2013,USA08,-0.046040202142271,0,0,1,5,2.0,0,0,0,0,12,0.0,0
2013,USA08,0.11895426643402818,0,0,1,5,2.0,0,0,1,0,1,0.0,1
2013,USA08,0.3654076122073495,0,0,1,5,2.0,0,0,0,1,7,0.0,0
2013,USA08,-0.17653843397059177,0,0,1,5,2.0,0,0,1,0,7,0.0,0
2013,USA08,0.0976535660834359,0,0,1,5,2.0,0,1,0,0,2,1.0,0
2013,USA08,0.017797633902352672,0,0,1,5,2.0,0,0,1,0,13,1.0,0
2013,USA08,0.08210395063329745,0,0,1,5,2.0,0,0,1,0,3,0.0,0
2013,USA08,0.382984538014866,0,0,1,5,2.0,0,0,1,0,9,0.0,0
2013,USA08,0.11795872018959974,0,0,1,5,2.0,0,0,1,0,4,0.0,0
2013,USA08,0.11078493734440364,0,0,1,5,2.0,0,0,1,0,4,0.0,0
2013,USA08,-0.08194743287302231,0,0,1,5,2.0,0,1,0,0,5,0.0,0
2013,USA08,-0.0877043690535344,0,0,1,5,2.0,0,0,1,0,3,0.0,0
2013,USA08,0.023328412074781202,0,0,1,5,2.0,0,0,1,0,7,0.0,0
2013,USA08,0.15628675369248324,0,0,1,5,2.0,0,0,0,1,8,2.0,0
2013,USA08,0.058587729958097245,0,0,1,5,2.0,0,0,1,0,18,0.0,0
2013,USA08,0.16679764168978073,0,0,1,5,2.0,0,0,1,0,4,0.0,0
2013,USA08,-0.1003519752166313,0,0,1,5,2.0,0,0,0,1,34,0.0,0
2013,USA08,0.1087665014015391,0,0,1,5,2.0,0,0,0,1,2,0.0,0
2013,USA08,-0.019316118629130852,0,0,1,5,2.0,0,0,1,0,4,0.0,0
2013,USA08,-0.17973161664707105,0,0,1,5,2.0,0,0,1,0,15,0.0,0
2013,USA08,0.15530427245420197,0,0,1,5,2.0,0,0,0,1,1,0.0,1
2013,USA08,1.0088686705628676,0,0,1,5,2.0,0,0,1,0,27,0.0,0
2013,USA08,0.3124309015504334,0,0,1,5,2.0,0,0,1,0,28,1.0,0
2013,USA08,0.3595887141085785,0,0,1,5,2.0,0,1,0,0,3,2.0,0
2013,USA08,0.385241428207038,0,0,1,5,2.0,0,0,1,0,5,0.0,0
2013,USA08,0.1710778429038311,0,0,1,5,2.0,0,0,0,1,5,0.0,0
2013,USA08,0.2573484570725926,0,0,1,5,2.0,0,0,0,1,1,0.0,1
2013,USA08,-0.6220786914961662,0,0,1,5,2.0,0,0,1,0,1,1.0,1
2013,USA08,0.18648785427083103,0,0,1,5,2.0,0,0,1,0,3,0.0,0
2013,USA08,0.17483925317983662,0,0,1,5,2.0,0,0,0,1,2,2.0,0
2013,USA08,0.20002187330013577,0,0,1,5,2.0,0,0,1,0,8,0.0,0
2013,USA08,0.15987466014384433,0,0,1,5,2.0,0,0,1,0,1,1.0,1
2013,USA08,0.5590050976460028,0,0,1,5,2.0,0,0,1,0,8,0.0,0
2013,USA08,0.17920153938400318,0,0,1,5,2.0,0,0,0,1,2,2.0,0
2013,USA08,0.46868535887386065,0,0,1,5,2.0,0,0,1,0,43,0.0,0
2013,USA08,0.15411962223232267,0,0,1,5,2.0,0,1,0,0,2,2.0,0
2013,USA08,-0.03825929612064494,0,0,1,5,2.0,0,0,1,0,2,1.0,0
2013,USA08,-0.2250997087590667,0,0,1,5,2.0,0,0,1,0,13,0.0,0
2013,USA08,-0.3733438777680944,0,0,1,5,2.0,0,0,0,1,4,2.0,0
2013,USA08,-0.0408582855051125,0,0,1,5,2.0,0,0,0,1,9,2.0,0
2013,USA08,0.0920401183265862,0,0,1,5,2.0,0,0,0,1,2,0.0,0
2013,USA08,-0.05298160002306895,0,0,1,5,2.0,0,0,1,0,3,1.0,0
2013,USA08,-0.27392391975083585,0,0,1,5,2.0,0,0,1,0,11,0.0,0
2013,USA08,-0.3617634152728595,0,0,1,5,2.0,0,1,0,0,2,2.0,0
2013,USA08,0.5606400997395387,0,0,1,5,2.0,0,1,0,0,3,0.0,0
2013,USA08,0.10499121717011706,0,0,1,5,2.0,0,0,0,1,3,0.0,0
2013,USA08,0.4174135495606035,0,0,1,5,2.0,0,0,1,0,22,2.0,0
2013,USA08,0.21913812285947376,0,0,1,5,2.0,0,0,0,1,5,2.0,0
2013,USA08,0.0705812126166192,0,0,1,5,2.0,0,1,0,0,1,1.0,1
2013,USA08,0.2156506172697772,0,0,1,5,2.0,0,0,1,0,19,1.0,0
2013,USA08,0.129565890916711,0,0,1,5,2.0,0,1,0,0,3,0.0,0
2013,USA08,0.147746067945711,0,0,1,5,2.0,0,1,0,0,3,0.0,0
2013,USA08,0.06604278305217104,0,0,1,5,2.0,0,0,1,0,8,0.0,0
2013,USA08,0.33492956421178155,0,0,1,5,2.0,0,1,0,0,10,0.0,0
2013,USA08,0.029084683267843747,0,0,1,5,2.0,0,0,1,0,14,0.0,0
2013,USA08,-0.2752393594216165,0,0,1,5,2.0,0,0,0,1,2,0.0,0
2013,USA08,0.46790306822261973,0,0,1,5,2.0,0,0,0,0,1,0.0,1
