,country,name,coefficient, tvalue,pvalue,tvalue
7,36,partner_right,0.6823815147712098,,0.0002084754154421176,3.713200055854594
8,36,partner_center,0.5007753311906673,,0.0036406217872494585,2.910081813778183
9,36,partner_left,0.6535599416465041,,0.0002645774341330553,3.6521853439537333
10,36,partner_years_inoffice,-0.006424953835411416,,0.1443956242898317,-1.460006699528397
11,36,partner_change,-0.059414718428881574,,0.21573883417389397,-1.2382065980991717
12,36,partner_election,0.04295863348470377,,0.6535046421536546,0.44894492954369153
0,37,right,0.0,,,
1,37,center,1.0131217685585023,,0.003945831366958213,2.899578643835109
2,37,left,-0.2737791756479032,,0.5123823951081963,-0.6557271659157444
3,37,years_inoffice,-0.04150333452191786,,0.5010380948537083,-0.6734780163636954
4,37,change,0.7393425929106012,,0.29138162581581506,1.0565122226117794
5,37,election,-1.4313262345012598,,0.04022685102430246,-2.0582132356702645
6,37,partner_right,-0.1655862155379373,,0.8683482000845755,-0.16586508698124275
7,37,partner_center,-0.014339060020128969,,0.9881637378692629,-0.014844516981096569
8,37,partner_left,-0.12119319738180989,,0.9007672021839347,-0.12477261526619562
9,37,partner_years_inoffice,0.044300177721288636,,0.02222348039353613,2.295596918981018
10,37,partner_change,-0.2054433402170309,,0.2745621279256023,-1.0941397788521574
11,37,partner_election,0.24727963487587912,,0.5643625340514624,0.5768613796796769
0,39,const,-0.5168465270322612,,0.2505493400947737,-1.1497765903146342
1,39,right,-0.6882537332955305,,0.00981422689619958,-2.5879633139068052
2,39,center,0.2080915629561663,,0.43145808629508164,0.7870622146855877
3,39,left,-8.542258801050288e-16,,0.06840124996731559,-1.824601692647732
4,39,years_inoffice,0.031185627016209725,,0.5766999574834175,0.5584202895639647
5,39,change,-0.3815925313193977,,0.18342765215816714,-1.3313262115280664
6,39,election,0.009645535782973579,,0.97187047089565,0.03527250887460122
7,39,partner_right,0.5685582650625204,,0.21952560969156393,1.2286687827203806
